# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-04-22 15:42:39.588
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.460873,0.6993,-4.5724,-2.5135,5.26
5.466119,0.4979,-5.9191,-2.9876,6.65
5.476018,0.6090,-6.5320,-4.8196,8.14
5.487327,1.5998,-6.0462,-6.8168,9.25
5.495804,2.3846,-5.5798,-7.2085,9.42
5.505673,2.4722,-5.2909,-5.9893,8.37
5.519864,2.2069,-4.3177,-3.3651,5.90
5.525951,1.4839,-2.9325,-0.6735,3.35
5.537060,0.5078,-1.8645,0.9858,2.17
5.545759,-0.3571,-0.9256,1.5683,1.86
5.555766,-1.1011,-0.1310,2.3095,2.56
5.569829,-1.6053,0.6050,3.1696,3.60
5.575632,-2.0199,1.1831,3.8093,4.47
5.586429,-1.9743,1.7109,4.1490,4.90
5.595797,-1.7855,1.8480,4.2612,4.98
5.605846,-1.6255,1.5891,4.1145,4.70
5.621502,-1.5959,1.1035,3.8971,4.35
5.625611,-1.7456,0.5347,3.7308,4.15
5.639231,-1.8931,-0.0173,3.3653,3.86
5.645639,-1.8099,-0.4817,2.7403,3.32
5.658797,-1.5251,-0.8169,2.0965,2.72
5.672691,-1.3704,-0.9662,1.6340,2.34
5.675478,-1.1984,-0.8206,1.0518,1.79
5.687052,-1.1090,-0.4717,0.4471,1.29
5.695727,-1.2690,0.0125,0.5368,1.38
5.705505,-1.7450,0.7132,1.3395,2.31
5.720769,-2.0392,1.3771,2.2948,3.36
5.725941,-2.0755,1.6861,2.7191,3.81
5.738273,-1.9313,1.7104,2.5651,3.64
5.745395,-2.1041,1.8862,2.2635,3.62
5.755576,-2.4391,2.1461,2.1314,3.89
5.771238,-2.7185,2.4981,2.0939,4.24
5.775281,-2.7727,2.7821,2.0169,4.42
5.787593,-2.8491,3.1920,1.6016,4.57
5.795234,-2.7829,3.6061,1.2441,4.72
5.805212,-2.6727,4.1416,1.2769,5.09
5.815247,-2.4240,4.5492,1.6100,5.40
5.824929,-2.0633,4.8690,1.8985,5.62
5.837131,-1.7238,5.1328,2.0347,5.78
5.845239,-1.5506,5.3096,2.1662,5.94
5.855607,-1.1729,5.2046,2.3032,5.81
5.865077,-0.6805,5.0539,2.3792,5.63
5.875410,-0.1423,4.7110,2.2907,5.24
5.886962,0.3671,4.2491,2.0706,4.74
5.895270,0.7625,3.6495,1.8450,4.16
5.904740,1.0689,2.9845,1.5918,3.55
5.920202,1.2724,2.2641,1.3705,2.94
5.925626,1.5189,1.4980,1.0493,2.38
5.937285,1.8032,0.6714,0.5253,1.99
5.945854,2.0077,-0.2071,-0.1703,2.03
5.955455,2.0888,-1.0434,-1.1552,2.61
5.970902,2.1515,-1.9254,-2.7376,3.98
5.975306,2.3663,-2.7450,-5.3812,6.49
5.986704,3.2168,-3.4723,-8.8544,10.04
5.995716,4.3582,-4.1534,-10.8297,12.39
6.005567,5.1830,-4.6192,-10.6921,12.75
6.020014,4.9365,-4.6005,-8.4962,10.85
6.025268,3.5975,-3.6719,-5.5424,7.56
6.036906,2.3455,-2.2680,-3.2929,4.64
6.045317,1.9917,-0.9685,-2.2160,3.13
6.055084,2.2635,0.5220,-1.6537,2.85
6.070771,1.8205,1.2525,-1.0323,2.44
6.075004,-0.1026,-0.1077,-0.0873,0.17
6.087579,-2.4740,-2.8342,1.7554,4.15
6.095670,-4.9604,-6.1516,4.6865,9.19
6.105142,-7.3759,-9.1194,7.2747,13.80
6.120049,-10.1585,-11.4599,8.4453,17.49
6.125140,-11.1099,-13.0441,8.7284,19.23
6.137113,-8.1373,-9.9692,7.0011,14.65
6.145101,-5.0932,-3.9547,4.8092,8.04
6.155627,-3.8643,1.1569,3.3388,5.24
6.170669,-3.3896,4.9543,2.0766,6.35
6.175086,-2.9249,7.8979,-3.2153,9.01
6.187394,-2.2027,10.0667,-6.2527,12.05
6.196003,-1.3338,10.1525,-1.3818,10.33
6.205674,-1.2355,10.0282,1.1099,10.16
6.220616,-1.5294,9.6594,2.0272,9.99
6.225425,-2.4285,8.7892,2.9075,9.57
6.237211,-3.0601,6.9072,3.5530,8.35
6.245871,-3.5379,4.8246,3.7859,7.08
6.255754,-3.7138,2.9068,3.5827,5.92
6.270583,-3.5426,0.9579,3.4036,5.01
6.275185,-3.2829,-0.6010,3.3702,4.74
6.286264,-2.5306,-1.6065,3.5241,4.63
6.295763,-1.7582,-1.8606,3.6395,4.45
6.305235,-1.4117,-1.2097,3.5786,4.03
6.320107,-1.3164,-0.2491,3.5529,3.80
6.325503,-1.1257,0.4341,3.5052,3.71
6.337459,-0.7274,0.7277,3.3696,3.52
6.345665,-0.1613,0.6361,3.1211,3.19
6.356676,0.3549,0.1312,2.9148,2.94
6.371064,0.7845,-0.6716,2.7706,2.96
6.375964,1.4461,-1.6905,2.6434,3.45
6.386693,2.3014,-2.6000,2.5066,4.28
6.396223,3.3334,-3.4091,2.3446,5.31
6.406437,4.1987,-3.6771,1.8825,5.89
6.419830,5.3379,-3.4704,1.1373,6.47
6.425193,6.1549,-2.8230,-0.8690,6.83
6.442833,6.2902,-2.0128,-3.0430,7.27
6.445166,5.8100,-1.3991,-3.8659,7.12
6.455769,5.0683,-0.7321,-3.2152,6.05
6.465744,4.4175,-0.1006,-2.1512,4.91
6.475258,3.6981,0.6596,-1.4609,4.03
6.487086,3.1003,1.3654,-0.9216,3.51
6.495415,2.6507,1.7993,-0.2409,3.21
6.505015,2.0916,1.8014,0.1261,2.76
6.518382,1.3781,1.2836,-0.1511,1.89
6.525742,0.7784,0.5746,-0.8168,1.27
6.536230,0.2442,-0.0388,-1.5331,1.55
6.545671,-0.3466,-0.5609,-2.5921,2.67
6.555663,-1.0127,-0.9097,-4.2514,4.46
6.568782,-1.4365,-0.9977,-5.7995,6.06
6.575657,-1.5209,-0.9608,-6.4838,6.73
6.585899,-1.2876,-0.8673,-6.0993,6.29
6.594884,-0.7536,-0.7915,-4.8322,4.95
6.605494,-0.2509,-0.8483,-3.2039,3.32
6.620099,0.2338,-1.0785,-1.8569,2.16
6.625083,0.7525,-1.4613,-0.9726,1.91
6.636197,1.2924,-1.9932,-0.2728,2.39
6.645593,1.7888,-2.5019,0.3092,3.09
6.655207,2.3128,-2.8532,0.6909,3.74
6.670028,2.5413,-3.0323,0.7215,4.02
6.674949,2.3170,-2.9240,0.0889,3.73
6.686039,1.8126,-2.6644,-1.4020,3.51
6.715156,1.2954,-2.4143,-3.8092,4.69
6.736711,1.7864,-5.9488,-4.5026,7.67
6.745201,2.0744,-6.1255,-4.0372,7.62
6.758202,2.0941,-5.3835,-4.4538,7.29
6.772714,2.3312,-4.6620,-4.2854,6.75
6.775174,2.8874,-4.4696,-3.4720,6.35
6.786225,3.3975,-3.8610,-2.6824,5.80
6.795345,3.3245,-2.3942,-1.9993,4.56
6.804948,2.7127,-0.7719,-2.0258,3.47
6.818572,1.9967,0.4663,-1.7911,2.72
6.824997,1.3322,1.0218,-0.6596,1.80
6.836083,0.8119,0.9087,0.8836,1.51
6.845536,0.0533,0.3944,2.5240,2.56
6.854546,-1.0585,-0.3683,3.8122,3.97
6.869407,-2.0448,-1.3082,5.2499,5.78
6.874760,-3.1408,-2.0488,6.3971,7.42
6.886081,-3.5960,-2.5746,6.6335,7.97
6.895798,-3.0332,-2.8172,6.6192,7.81
6.904859,-2.1937,-2.5644,6.1198,6.99
6.918503,-1.9297,-2.2756,4.9548,5.78
6.925004,-1.5583,-1.7054,2.7662,3.60
6.935762,-0.8798,-0.6927,0.9179,1.45
6.945244,-0.3803,0.0630,-1.1095,1.17
6.954533,0.0133,0.6200,-2.4492,2.53
6.969059,-0.1332,1.3263,-1.9270,2.34
6.975277,-0.5700,1.9794,0.3167,2.08
6.985925,-1.1911,2.0237,2.1210,3.16
6.995105,-1.4430,1.7078,3.3561,4.03
7.005256,-1.3478,1.0957,4.4109,4.74
7.020503,-0.8575,0.5526,4.9970,5.10
7.024816,-0.1205,0.0704,4.7383,4.74
7.039044,0.8964,-0.2600,3.5388,3.66
7.045088,1.8967,-0.2633,2.8912,3.47
7.054668,2.4023,0.2220,2.8995,3.77
7.069332,1.3006,1.4785,3.0239,3.61
7.074607,-0.4928,3.1274,2.9734,4.34
7.085793,-1.5030,4.3974,2.9268,5.49
7.095111,-2.0255,5.2750,2.7569,6.29
7.104863,-2.1687,5.7476,2.5461,6.65
7.119859,-2.1446,5.9321,2.3814,6.74
7.125019,-2.1193,5.8549,2.3022,6.64
7.135662,-2.1935,5.6045,2.2529,6.43
7.145076,-2.2853,5.1924,2.2079,6.09
7.154741,-2.1112,4.7104,2.1479,5.59
7.168821,-1.7140,4.2925,2.0602,5.06
7.175019,-1.0981,3.7425,1.7811,4.29
7.185308,-0.3097,2.8928,1.3243,3.20
7.195251,0.4008,1.8867,0.4455,1.98
7.204810,0.8329,0.5751,-0.7688,1.27
7.219379,0.9653,-0.8617,-2.3649,2.70
7.224919,0.8489,-2.0731,-4.4581,4.99
7.236611,0.6100,-2.9059,-6.8916,7.50
7.245204,-0.5351,-3.6422,-8.3457,9.12
7.255265,-0.9856,-4.0614,-8.8532,9.79
7.268953,0.2479,-3.5101,-8.4636,9.17
7.274498,2.1262,-2.5467,-7.0779,7.82
7.285854,3.3830,-1.6581,-4.6361,5.97
7.294940,4.0994,-0.8410,-2.4496,4.85
7.304495,4.2355,-0.1479,-1.0891,4.38
7.318559,4.2878,0.5511,-0.6278,4.37
7.325056,4.4629,1.1401,-0.4022,4.62
7.335659,4.7656,1.3634,0.4296,4.98
7.345236,4.1188,0.5309,1.6171,4.46
7.354474,1.9716,-2.2436,3.8319,4.86
7.368853,-0.7144,-5.1063,7.0732,8.75
7.378056,-3.4316,-7.8487,8.2161,11.87
7.385621,-5.2570,-10.3936,7.4869,13.85
7.394967,-6.1468,-12.1801,6.9169,15.30
7.404654,-5.5424,-11.9315,5.9217,14.43
7.419367,-3.3693,-8.2792,4.0621,9.82
7.424972,-2.6858,-2.7438,0.4117,3.86
7.436246,-5.1935,3.9916,-12.6235,14.22
7.445463,-2.8769,5.3336,0.4032,6.07
7.456851,-1.5144,5.8013,4.3284,7.39
7.471364,-0.6223,6.3289,4.2246,7.63
7.475902,0.0357,6.7542,4.0672,7.88
7.485181,0.1605,6.9343,4.2945,8.16
7.494508,0.2121,6.6468,5.3926,8.56
7.504331,-0.7547,4.7961,5.0948,7.04
7.517551,-1.7936,2.4057,4.1086,5.09
7.524862,-2.5476,0.3607,3.6280,4.45
7.534887,-2.9049,-0.9792,3.7215,4.82
7.544491,-2.5493,-1.2763,4.1272,5.02
7.554273,-1.5265,-0.7988,4.5013,4.82
7.568784,0.0818,-0.0705,4.6358,4.64
7.575097,1.6355,0.7605,4.5503,4.89
7.586551,2.7468,1.2789,4.3900,5.33
7.594394,2.7926,1.4814,4.0937,5.17
7.604622,2.2056,1.3879,3.2312,4.15
7.617430,1.4601,1.0546,2.3397,2.95
7.624782,1.0065,0.5062,1.2729,1.70
7.635998,0.6856,-0.0146,0.5805,0.90
7.645150,0.2630,-0.4688,0.1110,0.55
7.654697,-0.1541,-0.8470,-0.1545,0.87
7.668696,-0.6471,-1.2411,-0.3368,1.44
7.674302,-1.0657,-1.4666,-0.5578,1.90
7.685423,-0.9831,-1.2581,-0.8337,1.80
7.694902,-0.3581,-0.6589,-1.0082,1.26
7.704304,0.2331,-0.0067,-1.0838,1.11
7.717961,0.5873,0.5960,-1.2417,1.50
7.724522,0.7297,1.1932,-1.6069,2.13
7.735505,0.5077,1.4783,-1.9700,2.51
7.744825,0.0145,1.2925,-2.3542,2.69
7.754596,-0.2873,0.7927,-2.6871,2.82
7.767831,-0.3266,0.3800,-2.9299,2.97
7.775331,-0.1671,0.0349,-3.1235,3.13
7.785175,0.0925,-0.0599,-3.2287,3.23
7.794738,0.3029,-0.0031,-3.1620,3.18
7.804447,0.3548,0.0835,-2.8049,2.83
7.818956,0.1193,0.1355,-2.4298,2.44
7.824612,-0.4801,0.1482,-2.1264,2.18
7.838144,-1.1637,-0.0145,-2.0372,2.35
7.844587,-1.4964,-0.2601,-2.0458,2.55
7.854411,-1.3013,-0.3900,-2.0498,2.46
7.867254,-0.7008,-0.2807,-1.9850,2.12
7.874567,-0.1713,-0.1700,-1.9124,1.93
7.884657,0.2275,-0.4101,-1.8875,1.94
7.894656,0.5092,-1.0705,-1.9853,2.31
7.904222,0.6936,-1.8484,-2.1317,2.91
7.918269,0.9367,-2.2946,-2.2538,3.35
7.925012,0.8917,-1.8088,-2.5529,3.25
7.935294,1.8816,-2.1938,-2.4848,3.81
7.944735,2.2645,-2.5254,-2.3547,4.13
7.954508,1.9740,-2.6934,-2.9349,4.45
7.968047,0.8953,-2.9144,-3.6187,4.73
7.975149,-0.1834,-3.7085,-3.8512,5.35
7.984885,-0.7496,-4.4416,-3.3965,5.64
7.994626,-1.1027,-5.0992,-3.8832,6.50
8.004335,-2.0368,-5.6738,-5.1230,7.91
8.017551,-2.4245,-5.6000,-6.7176,9.08
8.024169,-2.4917,-5.5166,-7.3135,9.49
8.034820,-1.6754,-5.0957,-4.3110,6.88
8.044838,-0.8901,-4.1068,-0.7697,4.27
8.054132,-0.6752,-2.7932,1.6783,3.33
8.068164,-0.7023,-1.5414,2.6889,3.18
8.074046,-0.2848,-1.0076,2.9055,3.09
8.084802,0.1475,-0.8387,2.9625,3.08
8.094594,0.6459,-0.6406,3.0786,3.21
8.103992,1.1939,-0.2140,3.2205,3.44
8.117708,1.1767,0.6803,2.7114,3.03
8.124835,1.0417,1.2375,2.9097,3.33
8.135174,0.9263,1.1609,3.8077,4.09
8.144761,0.7384,0.2865,4.1262,4.20
8.154041,0.3837,-0.2280,4.5561,4.58
8.167187,-0.3619,-0.0112,5.0754,5.09
8.175241,-0.8024,0.2104,5.2407,5.31
8.184861,-0.9171,0.3837,5.3225,5.41
8.194486,-0.6217,0.5659,5.1885,5.26
8.204201,0.2882,0.2159,3.2470,3.27
8.217868,1.0203,-0.4079,0.9474,1.45
8.224115,1.3005,-0.5100,-1.4012,1.98
8.234731,0.6507,-0.0866,-3.4115,3.47
8.244690,-0.0152,-0.1035,-1.1390,1.14
8.254347,-0.5619,-0.1563,0.6422,0.87
8.267797,-0.9745,0.1172,2.5585,2.74
8.273920,-1.3530,0.6674,3.6235,3.93
8.284106,-1.4535,1.2351,4.0213,4.45
8.294143,-0.9877,1.8800,4.0563,4.58
8.304052,-0.2865,2.3009,4.1616,4.76
8.318193,0.3776,2.7112,4.3892,5.17
8.324336,0.6122,3.1092,4.5490,5.54
8.334666,0.3878,3.6085,4.5615,5.83
8.344219,-0.1015,4.1793,4.4435,6.10
8.353972,-0.4844,4.3844,4.3470,6.19
8.367343,-0.6619,4.2120,3.9897,5.84
8.375717,-0.4662,3.6098,2.8988,4.65
8.385011,-0.0697,2.7889,1.9896,3.43
8.394562,0.5087,2.0509,2.0887,2.97
8.406044,1.1181,1.5318,2.3384,3.01
8.419407,1.8563,1.4050,2.3385,3.30
8.423779,2.5722,1.5204,2.0997,3.65
8.433853,3.2454,1.7650,1.9723,4.19
8.444001,3.3711,1.9301,1.7697,4.27
8.453424,3.1333,1.8054,1.2191,3.82
8.467122,2.3331,1.1410,0.2460,2.61
8.473106,1.3454,0.0863,-0.9343,1.64
8.486245,0.6861,-1.1647,-2.2366,2.61
8.493847,0.1132,-2.1499,-3.7569,4.33
8.503882,-0.4156,-2.5805,-4.9855,5.63
8.517159,-0.8367,-2.3952,-6.9716,7.42
8.524179,-0.9603,-2.0422,-9.9295,10.18
8.533790,-0.2469,-1.5496,-11.6849,11.79
8.543687,0.6258,-1.4235,-10.8963,11.01
8.553851,1.1161,-1.1453,-8.3257,8.48
8.567866,1.2384,-0.1295,-5.4391,5.58
8.574130,1.2087,0.4477,-2.3432,2.67
8.584584,-0.1983,-1.6537,-0.3023,1.69
8.594147,-1.7131,-4.9551,1.4733,5.45
8.603878,-1.8120,-7.3051,3.3162,8.22
8.617537,-2.6055,-9.0200,4.3038,10.33
8.623827,-4.7082,-9.8656,4.6408,11.88
8.634377,-6.3274,-8.9076,4.8519,11.96
8.644452,-5.9148,-5.6450,4.9522,9.56
8.653666,-3.3830,-1.2432,4.3609,5.66
8.667863,-1.0504,2.4829,3.7425,4.61
8.673731,0.6426,5.1024,3.0585,5.98
8.684124,1.8701,6.1527,2.8128,7.02
8.694173,2.7740,5.5944,2.8750,6.87
8.703642,2.9820,4.0199,3.1598,5.92
8.717024,2.2558,2.0832,3.9460,5.00
8.724371,0.8262,0.4178,4.7255,4.82
8.734055,0.2330,-0.2409,5.8747,5.88
8.743497,0.7802,-0.2909,8.3114,8.35
8.753638,0.7554,-0.2780,9.8193,9.85
8.767462,-0.9251,-0.2016,9.3859,9.43
8.774812,-1.3792,0.5173,8.2602,8.39
8.783812,-1.2149,1.1155,6.8273,7.02
8.794113,-0.9243,1.1075,4.7307,4.95
8.803843,-0.6236,0.0640,1.8950,2.00
8.816867,-0.2512,-1.6085,-1.7959,2.42
8.823122,0.3311,-3.0258,-6.1851,6.89
8.834090,1.3164,-3.7726,-9.9582,10.73
8.843440,2.4226,-3.7276,-11.7481,12.56
8.853120,2.8971,-2.9812,-11.0373,11.79
8.868174,2.8547,-1.9725,-8.8660,9.52
8.873350,2.7101,-1.0500,-5.8587,6.54
8.883852,2.4435,0.0317,-2.6390,3.60
8.893754,1.6148,0.9542,0.2621,1.89
8.902986,0.7672,1.3455,2.9826,3.36
8.916861,0.3117,0.9938,5.4335,5.53
8.924769,0.4668,0.7418,7.3575,7.41
8.933290,0.3569,1.3281,7.7365,7.86
8.943197,0.7039,1.7750,6.3964,6.68
8.953540,0.4362,2.2087,4.0816,4.66
8.966695,0.4251,2.6687,3.1382,4.14
8.974189,-0.0979,2.4036,2.1720,3.24
8.984141,-0.4724,1.7912,0.9229,2.07
8.993882,-1.4720,0.7144,-0.6212,1.75
9.003848,-3.3314,0.5145,-0.2707,3.38
9.016744,-5.5468,1.1171,0.3457,5.67
9.024013,-5.3587,1.3395,-0.8857,5.59
9.034002,-3.6213,0.8082,-2.0316,4.23
9.043814,-1.4664,0.3175,-3.1563,3.49
9.053479,0.0556,0.0179,-4.1391,4.14
9.067151,0.3960,-0.4980,-4.8816,4.92
9.073901,0.2101,-0.8086,-4.8298,4.90
9.084025,0.3686,-0.8339,-4.5680,4.66
9.094198,0.7512,-0.4250,-4.1686,4.26
9.103360,1.0164,0.2952,-3.9038,4.04
9.116734,0.8181,1.1500,-3.7193,3.98
9.124182,0.2722,0.9726,-3.6122,3.75
9.133823,-0.2504,-0.3121,-3.4181,3.44
9.143582,-0.5768,-1.8320,-3.3748,3.88
9.153612,-0.7483,-2.6298,-3.1263,4.15
9.166515,-0.7190,-2.4103,-2.4677,3.52
9.174823,-0.5611,-1.7780,-1.5949,2.45
9.183364,-0.4375,-0.5733,-1.1186,1.33
9.193824,-0.3967,0.1736,-0.8637,0.97
9.203801,-0.3117,0.7098,-0.7343,1.07
9.216867,-0.1768,0.5571,-0.8681,1.05
9.223368,-0.4602,-0.6303,-1.0859,1.34
9.233615,-0.8297,-2.1662,-1.3975,2.71
9.243838,-1.1431,-3.4232,-1.7066,3.99
9.254322,-1.3818,-4.2956,-1.8696,4.88
9.272901,-1.1968,-5.1226,-2.0878,5.66
9.273732,-1.2466,-5.9316,-2.4426,6.53
9.287459,-1.3400,-6.3832,-3.3446,7.33
9.293228,-1.0180,-5.4339,-6.7153,8.70
9.303355,-0.8973,-3.4538,-8.7508,9.45
9.316171,-0.8897,-2.1433,-5.7227,6.18
9.324048,-0.6250,-1.4099,-2.4495,2.89
9.333299,-0.0480,-0.8016,-0.2182,0.83
9.343445,0.7028,0.0667,0.9533,1.19
9.353572,1.2836,0.8906,2.0196,2.55
9.366348,1.4127,1.3249,3.0953,3.65
9.374346,1.3647,1.3368,3.8243,4.27
9.383338,1.2641,1.0714,4.2379,4.55
9.393899,1.3785,0.4782,4.6410,4.86
9.403402,1.6200,-0.6975,4.7644,5.08
9.415960,1.1052,-1.3963,5.2029,5.50
9.423662,0.3768,-1.4969,5.3737,5.59
9.433326,0.6916,-1.6430,4.9613,5.27
9.443640,1.1865,-1.9962,4.1423,4.75
9.453276,2.1609,-2.4977,2.3867,4.07
9.466278,3.9973,-3.1914,-1.8830,5.45
9.473700,4.7731,-3.0252,-3.0998,6.45
9.483643,4.0100,-2.0675,-1.6244,4.80
9.493410,2.7127,-1.2740,0.1819,3.00
9.505173,1.4546,-0.8057,1.8517,2.49
9.518577,0.7044,-0.6542,3.0969,3.24
9.523770,0.5257,-0.5259,3.8459,3.92
9.534637,0.6931,-0.2747,4.8084,4.87
9.543481,0.8636,0.0890,5.6337,5.70
9.555792,0.9327,0.6932,5.9355,6.05
9.572631,0.7543,1.4755,5.7769,6.01
9.574047,0.4448,2.2355,5.3220,5.79
9.584042,0.2624,2.8003,4.7892,5.55
9.593840,0.1215,3.3225,4.3682,5.49
9.603492,0.0567,3.8842,4.0414,5.61
9.615902,-0.2089,4.3422,3.8970,5.84
9.623158,-0.5656,4.4369,3.9372,5.96
9.633125,-0.9018,4.2893,3.9431,5.90
9.643457,-1.0327,3.8386,3.8220,5.51
9.653977,-0.7732,3.1590,3.4509,4.74
9.665768,-0.3839,2.4733,2.7747,3.74
9.673465,0.2905,1.6299,1.3991,2.17
9.683731,1.1394,0.6195,-0.6872,1.47
9.693804,1.5199,-0.4438,-1.6056,2.26
9.703129,1.4276,-1.5097,-1.8833,2.80
9.716722,1.4093,-2.6895,-3.3828,4.55
9.723729,1.5638,-3.8833,-5.8157,7.17
9.733040,1.6664,-4.5265,-7.4644,8.89
9.743577,2.1102,-4.5118,-8.2060,9.60
9.753269,2.8311,-3.8429,-8.1983,9.49
9.765548,2.9976,-2.8164,-7.1567,8.25
9.774535,1.8906,-1.4493,-5.5355,6.03
9.783321,-0.3656,-0.0003,-4.3947,4.41
9.798844,-2.3841,1.2923,-3.7162,4.60
9.803171,-2.9393,2.2743,-3.0014,4.78
9.816440,-2.0613,2.5729,-1.8115,3.76
9.823014,-1.0529,1.2530,-0.6346,1.76
9.833024,-1.2135,-2.0462,1.3057,2.71
9.843740,-1.8753,-5.5076,4.0514,7.09
9.853753,-2.5744,-7.9396,6.6870,10.69
9.865347,-3.3900,-8.9180,7.9019,12.39
9.873401,-3.0636,-7.9900,6.8314,10.95
9.883304,-1.3309,-5.5490,4.9449,7.55
9.893540,-0.1022,-2.4273,4.0747,4.74
9.903051,0.6353,0.2123,3.8100,3.87
9.916061,1.7470,1.8698,3.9285,4.69
9.923743,2.7826,2.8622,3.9888,5.64
9.933411,3.3288,3.4346,4.0258,6.25
9.943649,3.5389,3.5138,4.2307,6.54
9.953181,3.5076,2.8054,4.8761,6.63
9.966004,3.1865,1.4615,5.7252,6.71
9.973477,2.8591,-0.1360,6.4605,7.07
9.983007,2.7411,-1.5812,7.1332,7.80
9.993644,2.9215,-2.4876,7.8693,8.75
10.003425,3.1201,-2.8401,8.5670,9.55
10.016604,3.0062,-2.9348,8.2174,9.23
10.023055,2.8092,-2.6631,6.7577,7.79
10.033460,2.7827,-1.8565,5.3125,6.28
10.043810,2.9048,-1.0544,4.1209,5.15
10.053816,3.0324,-0.3719,3.1501,4.39
10.065551,3.0108,0.1263,2.3943,3.85
10.073396,2.9480,0.3864,1.9319,3.55
10.083175,2.7416,0.3173,1.6804,3.23
10.093486,2.3750,-0.1138,1.5687,2.85
10.103487,1.9075,-0.7146,1.6913,2.65
10.124138,1.3247,-1.3356,1.9734,2.73
10.124297,0.7558,-1.8708,2.2717,3.04
10.138885,0.1779,-2.2295,2.5289,3.38
10.142893,-0.3796,-2.3974,2.6827,3.62
10.154095,-0.8572,-2.3371,2.7099,3.68
10.166637,-1.2447,-2.0923,2.6988,3.63
10.174033,-1.5761,-1.6918,2.6042,3.48
10.182701,-1.9287,-1.1790,2.4549,3.34
10.192928,-2.5128,-0.6401,2.2326,3.42
10.203208,-3.1534,-0.1191,2.0099,3.74
10.215222,-3.7126,0.4068,1.7357,4.12
10.222821,-4.2205,0.8793,1.3251,4.51
10.232900,-4.3491,1.3406,0.8476,4.63
10.243437,-4.2521,1.7718,0.3929,4.62
10.252576,-4.0335,2.1262,0.0350,4.56
10.264687,-3.4621,2.2328,-0.1142,4.12
10.272795,-2.5892,1.9645,-0.2334,3.26
10.282913,-1.7565,1.5379,-0.3431,2.36
10.292994,-0.9994,0.9782,-0.3839,1.45
10.302893,-0.3082,0.4436,-0.3419,0.64
10.315494,0.2791,0.0295,-0.1771,0.33
10.323395,0.8344,-0.2361,-0.0525,0.87
10.332844,1.4289,-0.3872,-0.0269,1.48
10.343330,1.9228,-0.3956,0.0016,1.96
10.352830,2.3579,-0.3050,0.0178,2.38
10.364689,2.6074,-0.1679,-0.0626,2.61
10.373724,2.6925,-0.0891,-0.2752,2.71
10.382887,2.7699,-0.1352,-0.7024,2.86
10.393235,2.8490,-0.2486,-1.3370,3.16
10.402979,2.9782,-0.4146,-2.4605,3.89
10.415453,2.7015,-0.4842,-3.6949,4.60
10.423124,2.0924,-0.4714,-4.1843,4.70
10.432924,1.5602,-0.4632,-4.2389,4.54
10.443620,1.1605,-0.4457,-4.1372,4.32
10.452105,0.9729,-0.4189,-4.0316,4.17
10.464981,0.8165,-0.2586,-3.9007,3.99
10.472674,0.7792,-0.0514,-3.7056,3.79
10.482845,0.8260,0.1299,-3.5695,3.67
10.512568,0.9283,-0.2074,-3.3140,3.45
10.533980,1.6101,-5.4854,-1.2964,5.86
10.534121,2.6069,-6.4807,-0.2724,6.99
10.550874,3.6841,-6.0871,0.4011,7.13
10.568542,4.3490,-4.5309,0.6839,6.32
10.568647,4.1383,-2.2693,0.8521,4.80
10.573298,3.5289,-0.2274,0.9064,3.65
10.583427,2.9591,1.3954,0.7417,3.35
10.600002,2.4333,2.5833,0.2686,3.56
10.602814,2.0051,3.1834,-0.7342,3.83
10.614889,1.9983,2.8919,-0.8831,3.62
10.622897,2.1034,1.7693,-0.3419,2.77
10.632590,1.4724,0.4056,0.1281,1.53
10.643090,0.6329,-1.0483,0.6305,1.38
10.652884,-0.2192,-2.4435,1.3008,2.78
10.664139,-0.8431,-3.5256,2.0976,4.19
10.672796,-1.0922,-4.1062,2.8000,5.09
10.682778,-1.1683,-4.0187,3.3348,5.35
10.698257,-0.9116,-3.5072,3.5438,5.07
10.714900,-0.0908,-1.8737,3.5255,3.99
10.723275,0.1370,-1.1388,3.3651,3.56
10.732547,0.2401,-0.4930,3.1319,3.18
10.743212,0.3337,-0.1271,2.7607,2.78
10.752574,0.4946,0.0455,2.0329,2.09
10.764673,0.7096,-0.0756,0.7934,1.07
10.773926,0.7715,-0.4965,-0.7892,1.21
10.782611,0.5219,-1.0760,-2.0583,2.38
10.798018,-0.0017,-1.5689,-2.4075,2.87
10.802762,-0.4128,-1.7532,-1.7561,2.52
10.815193,-0.7101,-1.7105,-0.7589,2.00
10.823013,-0.7240,-1.4870,0.0775,1.66
10.832584,-0.6904,-1.1134,0.8196,1.55
10.847653,-0.7378,-0.5448,1.2881,1.58
10.852149,-0.7201,0.0286,1.8067,1.95
10.864574,-0.5011,0.5270,2.4885,2.59
10.872440,-0.4220,0.9289,2.9460,3.12
10.882774,-0.5204,1.3935,3.0659,3.41
10.898148,-0.8069,1.8147,2.9258,3.54
10.902336,-0.8670,1.8984,3.0402,3.69
10.915037,-1.0066,2.0689,3.0607,3.83
10.923012,-1.0341,2.3482,3.0421,3.98
10.932555,-0.8148,2.5709,3.0124,4.04
10.944685,-0.4786,2.7172,2.9232,4.02
10.954503,-0.1065,2.7638,2.8533,3.97
10.970980,0.2486,2.8175,2.8074,3.99
